repo_name,issue_number,close_time_days,closed_at,repo_display
sylvaticus/BetaML.jl,30,0.028935185185185185,2022-05-02T16:00:36.0,BetaML.jl
sylvaticus/BetaML.jl,29,192.0422800925926,2022-09-30T16:58:44.0,BetaML.jl
sylvaticus/BetaML.jl,28,1.7283449074074073,2021-11-08T11:52:13.0,BetaML.jl
sylvaticus/BetaML.jl,27,826.050775462963,2024-01-26T16:12:13.0,BetaML.jl
sylvaticus/BetaML.jl,26,36.861099537037035,2021-11-08T11:52:44.0,BetaML.jl
sylvaticus/BetaML.jl,25,0.08782407407407407,2021-08-17T09:52:07.0,BetaML.jl
sylvaticus/BetaML.jl,24,0.513900462962963,2021-05-03T12:51:50.0,BetaML.jl
sylvaticus/BetaML.jl,23,0.05898148148148148,2021-04-30T11:04:35.0,BetaML.jl
sylvaticus/BetaML.jl,22,0.21916666666666668,2021-04-25T05:56:12.0,BetaML.jl
sylvaticus/BetaML.jl,21,4.811296296296296,2021-04-18T20:05:02.0,BetaML.jl
sylvaticus/BetaML.jl,20,6.3844212962962965,2021-03-29T08:58:05.0,BetaML.jl
sylvaticus/BetaML.jl,19,14.982152777777777,2021-03-19T21:48:41.0,BetaML.jl
sylvaticus/BetaML.jl,18,1.1574074074074073e-5,2021-03-04T17:48:41.0,BetaML.jl
sylvaticus/BetaML.jl,17,2.6609375,2021-03-04T16:07:16.0,BetaML.jl
sylvaticus/BetaML.jl,16,0.6312152777777778,2021-02-26T15:26:35.0,BetaML.jl
sylvaticus/BetaML.jl,15,2.430925925925926,2020-12-28T10:45:12.0,BetaML.jl
sylvaticus/BetaML.jl,14,6.431898148148148,2020-12-28T10:46:35.0,BetaML.jl
sylvaticus/BetaML.jl,13,15.62138888888889,2020-10-23T15:11:11.0,BetaML.jl
sylvaticus/BetaML.jl,12,0.028738425925925924,2020-10-07T15:35:13.0,BetaML.jl
sylvaticus/BetaML.jl,11,12.996203703703705,2020-09-29T14:05:55.0,BetaML.jl
sylvaticus/BetaML.jl,10,78.32327546296297,2020-10-07T07:59:57.0,BetaML.jl
sylvaticus/BetaML.jl,9,78.32428240740741,2020-10-07T08:01:18.0,BetaML.jl
sylvaticus/BetaML.jl,8,78.32460648148148,2020-10-07T08:01:41.0,BetaML.jl
sylvaticus/BetaML.jl,7,2.6850694444444443,2020-06-22T16:36:06.0,BetaML.jl
sylvaticus/BetaML.jl,6,1.6238310185185185,2020-06-19T08:10:12.0,BetaML.jl
sylvaticus/BetaML.jl,5,1.3077199074074075,2020-06-18T07:32:27.0,BetaML.jl
sylvaticus/BetaML.jl,4,1.9962152777777777,2020-06-12T15:31:27.0,BetaML.jl
sylvaticus/BetaML.jl,3,2.6055787037037037,2020-06-08T14:41:36.0,BetaML.jl
sylvaticus/BetaML.jl,2,2.6059722222222224,2020-06-08T14:42:05.0,BetaML.jl
sylvaticus/BetaML.jl,1,5.343333333333334,2020-06-08T20:23:16.0,BetaML.jl
sylvaticus/LAJuliaUtils.jl,3,69.55337962962963,2021-05-14T13:33:40.0,LAJuliaUtils.jl
sylvaticus/LAJuliaUtils.jl,2,35.413518518518515,2020-12-21T10:09:56.0,LAJuliaUtils.jl
sylvaticus/LAJuliaUtils.jl,1,0.2967476851851852,2020-08-18T07:20:44.0,LAJuliaUtils.jl
sylvaticus/StrategicGames.jl,2,17.14767361111111,2023-06-07T09:43:57.0,StrategicGames.jl
sylvaticus/StrategicGames.jl,1,1.1574074074074073e-5,2023-03-23T10:51:50.0,StrategicGames.jl
sylvaticus/juliatutorial,20,0.5247685185185185,2022-08-22T07:52:12.0,juliatutorial
sylvaticus/juliatutorial,19,0.006215277777777778,2021-11-21T22:00:03.0,juliatutorial
sylvaticus/juliatutorial,18,82.73872685185185,2021-11-30T04:48:50.0,juliatutorial
sylvaticus/juliatutorial,14,0.0016666666666666668,2021-08-23T10:52:21.0,juliatutorial
sylvaticus/juliatutorial,13,0.8928703703703704,2021-05-15T04:57:48.0,juliatutorial
sylvaticus/juliatutorial,12,0.4116898148148148,2021-02-04T07:46:12.0,juliatutorial
sylvaticus/juliatutorial,11,0.9360995370370371,2020-12-23T15:16:47.0,juliatutorial
sylvaticus/juliatutorial,10,0.047314814814814816,2020-09-02T10:02:39.0,juliatutorial
sylvaticus/juliatutorial,9,0.021805555555555557,2020-09-02T08:32:12.0,juliatutorial
sylvaticus/juliatutorial,8,0.009456018518518518,2020-09-02T07:59:02.0,juliatutorial
sylvaticus/juliatutorial,7,0.021215277777777777,2020-09-02T07:59:15.0,juliatutorial
sylvaticus/juliatutorial,6,0.11695601851851851,2019-10-21T07:44:03.0,juliatutorial
sylvaticus/juliatutorial,5,0.07005787037037037,2019-07-04T07:25:49.0,juliatutorial
sylvaticus/juliatutorial,4,0.007581018518518518,2019-03-11T08:52:29.0,juliatutorial
sylvaticus/juliatutorial,3,254.3283449074074,2019-07-04T07:27:58.0,juliatutorial
sylvaticus/juliatutorial,2,0.009953703703703704,2018-09-28T09:28:26.0,juliatutorial
sylvaticus/juliatutorial,1,0.011550925925925926,2018-09-05T10:43:55.0,juliatutorial
sylvaticus/SPMLJ,11,0.002349537037037037,2024-05-07T14:23:10.0,SPMLJ
sylvaticus/SPMLJ,10,0.011550925925925926,2024-05-07T14:26:55.0,SPMLJ
sylvaticus/SPMLJ,9,0.017962962962962962,2024-05-07T14:21:49.0,SPMLJ
sylvaticus/SPMLJ,7,0.41636574074074073,2024-05-03T07:48:50.0,SPMLJ
sylvaticus/SPMLJ,6,1.5860648148148149,2024-05-03T07:50:38.0,SPMLJ
sylvaticus/SPMLJ,5,2.715451388888889,2024-05-03T07:51:16.0,SPMLJ
sylvaticus/SPMLJ,1,0.0010300925925925926,2022-04-05T11:37:50.0,SPMLJ
sylvaticus/MultiDimEquations.jl,3,53.53513888888889,2021-04-28T12:52:16.0,MultiDimEquations.jl
sylvaticus/MultiDimEquations.jl,2,1.1574074074074073e-5,2021-01-04T16:09:46.0,MultiDimEquations.jl
sylvaticus/MultiDimEquations.jl,1,0.003726851851851852,2017-10-06T11:46:02.0,MultiDimEquations.jl
sylvaticus/DICEModel.jl,1,0.0,2025-02-12T16:53:33.0,DICEModel.jl
sylvaticus/Markets.jl,1,1.1574074074074073e-5,2022-05-30T14:54:53.0,Markets.jl
sylvaticus/MyAwesomePackage.jl,1,0.0,2020-12-25T10:38:02.0,MyAwesomePackage.jl
sylvaticus/BDisposal.jl,2,0.0,2021-07-03T17:29:45.0,BDisposal.jl
sylvaticus/BDisposal.jl,1,15.486828703703704,2021-04-28T12:39:58.0,BDisposal.jl
